Closest approaches at SIDBY SFO Approach SE (lat: 37.450711, long: -122.144722, elevation: 25), 20180704
Flights within 5 miles and 10 < altitude < 15000 feet
SIDBY SFO Approach SE	52.8	42.3	49.7	46.3	57.9	9.2	6.2	4.6	3.8	3.1	2.5	1.3	1.1	0.7	0.5	0.4	0.3	9.3	6.0	5.0	4.5	3.7	2.8	12.0	7.9	5.8	5.0	4.0	3.6	14.0	9.7	6.7	5.3	4.3	3.5
icao (seg #)	Flight_ID	Date/Time	Gnd Dist	rca_dist	rca_time	rca_lat	rca_lon	rca_fract	dp_theta	rca_alt	rca_speed	rca_vert_rate	rca_trk	rca_snd_arr	SEL
ICAO: ~2b0344 (0)	Flight ID: Other	07/04/18 11:06:56	1.64	1.79	1530727616.2	37.473062	-122.154594	-0.45	80.53	3875	226	-1671	67	11:07:04	8.479373e+05
ICAO: ~2b0f0e (0)	Flight ID: Other	07/04/18 11:06:48	2.79	2.79	1530727608.8	37.476398	-122.105558	0.24	90.00	800	91	0	148	11:07:01	2.465915e+05
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:07:15	2.93	2.93	1530727635.4	37.474691	-122.100618	-0.41	84.92	775	76	-26	119	11:07:29	2.196853e+05
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:15:11	1.73	1.73	1530728111.8	37.466142	-122.119861	-0.24	89.66	362	76	819	337	11:15:19	2.887098e+06
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:17:37	2.93	2.93	1530728257.9	37.466684	-122.095304	0.00	90.00	675	82	-192	137	11:17:51	2.069284e+05
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:19:42	1.73	1.73	1530728382.5	37.467319	-122.12101	0.39	89.99	114	245	178	329	11:19:50	8.915877e+05
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:21:40	2.81	2.82	1530728501.0	37.473887	-122.102503	0.25	90.00	734	76	-24	123	11:21:54	2.782414e+05
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:27:48	1.73	1.73	1530728868.6	37.467801	-122.121695	-0.28	88.82	325	74	978	323	11:27:56	2.979817e+06
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:30:15	3.16	3.17	1530729015.4	37.466591	-122.090587	-1.18	78.39	750	99	0	140	11:30:30	1.052304e+05
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:36:33	1.75	1.75	1530729393.1	37.463249	-122.117002	0.08	90.00	244	63	850	310	11:36:41	3.340884e+06
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:36:55	1.74	1.74	1530729415.9	37.467196	-122.120799	-2.42	74.22	275	61	1078	309	11:37:04	3.563163e+06
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:39:50	2.76	2.76	1530729590.9	37.470922	-122.101239	0.46	90.00	600	99	-133	142	11:40:03	2.393828e+05
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:44:17	1.39	1.39	1530729857.4	37.460819	-122.122829	0.00	90.00	150	55	-64	338	11:44:23	8.905247e+06
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:46:29	2.82	2.82	1530729989.2	37.47466	-122.103062	0.47	90.00	775	87	-30	130	11:46:42	2.419155e+05
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:48:39	1.95	1.95	1530730119.1	37.455093	-122.109574	0.00	90.00	100	70	-896	302	11:48:48	1.915882e+06
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:56:10	1.70	1.70	1530730570.1	37.464103	-122.118693	-0.21	89.42	279	68	537	314	11:56:18	3.456445e+06
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:59:33	2.91	2.91	1530730773.8	37.472177	-122.099006	-0.48	85.39	500	104	92	143	11:59:47	1.682149e+05
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 12:07:29	1.71	1.71	1530731249.8	37.466312	-122.12062	0.00	90.00	300	66	1024	309	12:07:37	3.524350e+06
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 12:09:06	2.83	2.83	1530731346.6	37.475622	-122.103723	0.00	90.00	775	76	-192	122	12:09:19	2.705290e+05
ICAO: ~2b0606 (0)	Flight ID: Other	07/04/18 11:07:32	1.82	1.82	1530727652.1	37.472596	-122.126173	0.00	90.00	375	70	640	328	11:07:40	2.547878e+06
ICAO: ~2b0606 (2)	Flight ID: Other	07/04/18 12:12:33	4.21	4.22	1530731553.1	37.497688	-122.095841	0.00	90.00	1600	96	0	191	12:12:52	1.367248e+04
ICAO: a32b04 (0)	Flight ID: 1567	07/04/18 11:12:59	4.05	4.09	1530727979.4	37.421296	-122.080795	-0.19	88.26	2850	198	-640	19	11:13:18	8.542986e+03
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:10:18	2.66	2.67	1530727818.7	37.468779	-122.101812	-0.23	88.82	775	82	49	144	11:10:31	3.538695e+05
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:15:38	1.72	1.72	1530728138.1	37.463216	-122.117544	0.11	90.00	162	81	468	335	11:15:46	2.760956e+06
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:16:25	1.78	1.79	1530728185.3	37.470688	-122.124083	-2.50	65.21	500	79	768	317	11:16:33	2.450229e+06
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:18:18	2.96	2.96	1530728298.8	37.472503	-122.098229	-0.40	88.02	875	81	154	140	11:18:32	1.954030e+05
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:24:39	1.71	1.71	1530728679.5	37.461004	-122.11641	-0.09	89.90	153	90	410	336	11:24:47	2.577365e+06
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:29:05	2.93	2.93	1530728945.7	37.471898	-122.098528	-0.26	88.22	700	79	17	141	11:29:19	2.152634e+05
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:31:41	2.38	2.38	1530729101.8	37.453719	-122.101397	-0.11	89.83	176	46	-450	217	11:31:52	1.140487e+06
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:37:09	3.06	3.07	1530729429.4	37.475715	-122.098588	-3.23	73.91	700	63	-399	130	11:37:23	2.027370e+05
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:37:38	3.14	3.14	1530729458.8	37.463006	-122.089572	-0.59	86.96	575	97	-357	143	11:37:53	1.136811e+05
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:38:31	3.32	3.33	1530729511.6	37.443352	-122.084817	0.12	90.00	447	73	-71	167	11:38:47	1.042923e+05
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:39:39	1.74	1.74	1530729579.5	37.45351	-122.113097	0.00	90.00	75	75	-576	300	11:39:47	2.838056e+06
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:50:00	1.72	1.72	1530730200.3	37.46273	-122.117159	0.03	89.99	243	65	490	327	11:50:08	3.427665e+06
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:54:40	2.91	2.91	1530730480.2	37.470834	-122.098105	0.16	90.00	671	99	-182	145	11:54:53	1.762886e+05
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:58:02	1.62	1.62	1530730683.0	37.461761	-122.118628	0.34	90.00	142	79	236	340	11:58:10	3.558368e+06
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 12:01:05	2.20	2.20	1530730865.2	37.464083	-122.108401	-0.20	88.79	373	70	-74	265	12:01:15	1.121597e+06
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 12:07:00	1.74	1.74	1530731220.4	37.464839	-122.118444	-0.14	89.78	236	78	462	313	12:07:08	2.760449e+06
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 12:10:00	2.95	2.95	1530731400.2	37.475203	-122.100618	0.00	90.00	725	81	0	132	12:10:14	1.986976e+05
ICAO: a7e42a (1)	Flight ID: N6074F	07/04/18 12:25:32	1.30	1.30	1530732332.0	37.458212	-122.123008	0.00	90.00	50	62	0	341	12:25:38	9.853854e+06
ICAO: a7e42a (1)	Flight ID: N6074F	07/04/18 12:27:44	2.83	2.84	1530732464.1	37.469105	-122.098528	-0.54	87.29	650	103	-128	145	12:27:57	1.980541e+05
ICAO: ~2b0bdd (0)	Flight ID: Other	07/04/18 11:08:47	2.12	2.12	1530727727.3	37.477844	-122.12677	0.00	90.00	525	76	576	345	11:08:57	1.220977e+06
ICAO: ~2b0bdd (0)	Flight ID: Other	07/04/18 11:09:32	2.61	2.61	1530727772.2	37.478989	-122.113212	0.00	90.00	700	69	320	97	11:09:44	4.731364e+05
ICAO: ~2b0a74 (0)	Flight ID: Other	07/04/18 11:11:19	0.94	1.35	1530727879.2	37.455046	-122.128442	-0.02	89.27	5100	261	-1412	346	11:11:25	2.084373e+06
ICAO: 0d08ef (0)	Flight ID: AMX668	07/04/18 11:14:29	0.35	0.92	1530728069.9	37.455558	-122.146295	-0.40	70.01	4500	269	-793	346	11:14:34	6.188267e+06
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:13:49	4.55	4.57	1530728029.2	37.47241	-122.223139	-0.97	87.00	1800	69	141	203	11:14:10	9.738239e+03
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:17:00	3.80	3.83	1530728220.2	37.414588	-122.196992	0.02	90.00	2700	84	-308	138	11:17:18	3.304321e+04
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:20:48	4.08	4.12	1530728448.9	37.417851	-122.2066	-0.22	88.86	3100	112	-64	329	11:21:08	1.410198e+04
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:22:43	3.76	3.81	1530728563.0	37.428924	-122.207646	0.36	90.00	3200	92	64	155	11:23:00	3.163400e+04
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:23:19	3.73	3.78	1530728599.8	37.416458	-122.197246	0.00	90.00	3200	91	256	153	11:23:37	3.419604e+04
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:23:59	3.85	3.90	1530728639.3	37.404602	-122.184156	0.00	90.00	3200	91	192	135	11:24:17	2.699483e+04
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:30:50	4.35	4.38	1530729050.4	37.405654	-122.200211	-0.68	87.41	2800	100	-87	312	11:31:10	9.551848e+03
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:32:59	3.97	4.00	1530729179.3	37.416321	-122.202622	-0.84	87.15	2900	69	673	141	11:33:18	2.899111e+04
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:38:22	4.15	4.19	1530729502.4	37.412638	-122.203251	0.23	90.00	2977	101	-364	320	11:38:42	1.384810e+04
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:41:42	3.77	3.82	1530729702.6	37.418566	-122.200225	0.20	90.00	3300	77	255	144	11:42:00	3.737258e+04
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:44:40	4.84	4.88	1530729880.9	37.381726	-122.159908	0.00	90.00	3300	86	192	102	11:45:03	4.311326e+03
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:46:17	4.48	4.52	1530729977.7	37.398951	-122.193822	-0.32	88.36	3300	91	44	309	11:46:38	8.076217e+03
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:46:51	4.49	4.54	1530730011.1	37.40882	-122.207376	-1.18	85.18	3300	98	-98	323	11:47:12	7.247484e+03
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:47:31	4.10	4.14	1530730051.6	37.420395	-122.208934	0.00	90.00	3300	88	128	115	11:47:51	1.723735e+04
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:48:21	4.52	4.56	1530730101.4	37.426696	-122.221348	-0.77	86.66	3400	100	-811	339	11:48:42	6.725403e+03
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:50:11	4.02	4.06	1530730211.3	37.431198	-122.213726	-0.58	87.62	3000	85	-853	157	11:50:30	2.105072e+04
ICAO: a895c6 (3)	Flight ID: BYF19	07/04/18 19:18:47	4.22	4.22	1530757127.0	37.488831	-122.204785	0.00	90.00	700	102	-704	220	19:19:06	1.288988e+04
ICAO: a811e4 (0)	Flight ID: N619TP	07/04/18 11:22:39	2.99	2.99	1530728559.0	37.465942	-122.093753	-0.47	86.76	825	111	-751	169	11:22:53	1.349476e+05
ICAO: a869bc (0)	Flight ID: JBU736	07/04/18 11:18:04	0.08	0.81	1530728284.2	37.451115	-122.146095	0.49	90.02	4290	266	-1664	346	11:18:07	8.417683e+06
ICAO: a8492b (0)	Flight ID: Other	07/04/18 11:15:28	4.72	4.73	1530728128.7	37.459887	-122.059479	0.00	90.00	1750	197	-256	73	11:15:50	2.500770e+03
ICAO: a74fe9 (0)	Flight ID: N570RJ	07/04/18 11:24:50	0.67	0.71	1530728690.3	37.455643	-122.134192	-0.35	78.95	1300	127	826	136	11:24:53	2.381816e+07
ICAO: a74fe9 (1)	Flight ID: N570RJ	07/04/18 17:12:02	1.88	1.88	1530749522.5	37.45742	-122.111425	0.00	90.00	25	69	-512	322	17:12:11	2.257150e+06
ICAO: c01a13 (0)	Flight ID: Other	07/04/18 11:30:09	0.91	1.25	1530729009.9	37.441313	-122.156326	0.00	90.00	4575	219	-1280	103	11:30:15	3.126100e+06
ICAO: a11fa8 (0)	Flight ID: N1713C	07/04/18 11:28:15	0.74	0.78	1530728895.2	37.451881	-122.131308	-0.61	60.44	1325	112	206	172	11:28:18	2.202881e+07
ICAO: a11fa8 (1)	Flight ID: Other	07/04/18 15:49:09	2.00	2.00	1530744549.6	37.454581	-122.108619	0.00	90.00	150	90	-512	321	15:49:18	1.343911e+06
ICAO: a471e0 (0)	Flight ID: DAL1429	07/04/18 11:32:49	4.79	4.81	1530729169.3	37.4133	-122.071254	0.00	90.00	2575	194	-1536	47	11:33:11	2.165989e+03
ICAO: c008f0 (0)	Flight ID: Other	07/04/18 11:28:22	2.84	2.94	1530728902.6	37.484793	-122.115605	0.00	90.00	3975	199	-1920	23	11:28:36	8.301843e+04
ICAO: c008f0 (1)	Flight ID: Other	07/04/18 11:42:42	0.30	0.91	1530729762.3	37.447701	-122.140766	0.25	90.01	4555	263	-49	92	11:42:46	6.439075e+06
ICAO: a1f557 (0)	Flight ID: UAL984	07/04/18 11:34:11	1.74	2.16	1530729251.3	37.425932	-122.150153	0.23	90.01	6824	256	-768	102	11:34:21	3.295386e+05
ICAO: a1f557 (0)	Flight ID: UAL984	07/04/18 11:35:41	3.81	3.90	1530729341.1	37.483241	-122.08868	0.14	90.01	4611	210	-1682	327	11:35:59	1.150726e+04
ICAO: a83222 (0)	Flight ID: N627VJ	07/04/18 11:35:16	2.55	2.56	1530729316.0	37.425625	-122.178955	-0.57	85.37	1075	86	-465	142	11:35:28	4.217853e+05
ICAO: ~2b07b4 (0)	Flight ID: Other	07/04/18 11:38:18	3.11	3.11	1530729498.2	37.472916	-122.095451	0.08	90.00	746	96	0	173	11:38:32	1.227041e+05
ICAO: ~2b04ac (0)	Flight ID: Other	07/04/18 11:42:31	0.13	0.91	1530729751.7	37.452451	-122.145648	0.30	90.01	4788	267	-265	58	11:42:35	6.302474e+06
ICAO: a8ca82 (0)	Flight ID: N666	07/04/18 11:36:11	0.92	1.02	1530729371.8	37.442198	-122.131726	-0.19	86.37	2300	117	1424	219	11:36:16	1.065211e+07
ICAO: a06f5a (1)	Flight ID: SKW5422	07/04/18 13:59:36	4.33	5.14	1530737976.8	37.443594	-122.223139	0.00	90.00	14650	331	2176	133	14:00:00	6.800451e+02
ICAO: a06f5a (2)	Flight ID: SKW5286	07/04/18 16:35:12	0.36	0.98	1530747312.5	37.455551	-122.146931	-0.43	71.93	4850	237	-985	344	16:35:17	5.856663e+06
ICAO: a06f5a (4)	Flight ID: SKW5592	07/04/18 21:40:13	0.11	0.94	1530765613.6	37.452206	-122.145578	-0.09	86.77	4975	204	-1333	343	21:40:18	7.521624e+06
ICAO: ~2b0ec9 (0)	Flight ID: Other	07/04/18 11:39:22	3.99	4.01	1530729562.7	37.418782	-122.084138	-0.30	87.27	2425	216	85	24	11:39:41	9.045333e+03
ICAO: ~2b055f (0)	Flight ID: Other	07/04/18 11:40:09	1.66	1.66	1530729609.3	37.465347	-122.120751	-0.40	85.87	75	69	0	320	11:40:17	3.752851e+06
ICAO: ~2b055f (0)	Flight ID: Other	07/04/18 11:43:09	2.69	2.70	1530729789.3	37.471207	-122.102927	-0.22	88.86	800	92	0	151	11:43:21	2.955801e+05
ICAO: ~2b0c31 (0)	Flight ID: Other	07/04/18 11:39:34	2.69	2.69	1530729574.5	37.473192	-122.104649	0.24	90.00	629	92	0	144	11:39:47	3.007847e+05
ICAO: ~2b0c31 (0)	Flight ID: Other	07/04/18 11:43:50	2.25	2.25	1530729830.6	37.447528	-122.103842	-0.04	89.98	300	93	-545	306	11:44:01	7.483640e+05
ICAO: ~2b0c31 (0)	Flight ID: Other	07/04/18 11:45:05	1.89	1.89	1530729905.5	37.44888	-122.110289	0.00	90.00	250	115	-320	287	11:45:14	1.326772e+06
ICAO: ~2b0afa (0)	Flight ID: Other	07/04/18 11:46:01	4.19	4.22	1530729961.0	37.400906	-122.101036	0.00	90.00	2375	112	0	288	11:46:20	1.177877e+04
ICAO: 780d2c (0)	Flight ID: CCA985	07/04/18 11:47:31	0.43	0.95	1530730052.0	37.449124	-122.137125	0.13	90.02	4494	199	-1432	23	11:47:36	7.590156e+06
ICAO: 0d0a8d (0)	Flight ID: AMX492	07/04/18 11:46:11	2.43	2.48	1530729972.0	37.460391	-122.102165	0.06	90.00	2694	194	-805	331	11:46:23	2.212896e+05
ICAO: ~2b05fa (0)	Flight ID: Other	07/04/18 11:49:19	1.96	2.21	1530730159.5	37.427627	-122.124023	-0.55	85.71	5425	201	-1786	63	11:49:29	3.812009e+05
ICAO: ~2b05fa (0)	Flight ID: Other	07/04/18 11:51:17	4.21	4.27	1530730277.1	37.50437	-122.108237	0.32	90.00	3652	191	-138	318	11:51:37	6.244403e+03
ICAO: ~2b0ed4 (0)	Flight ID: Other	07/04/18 11:43:18	1.75	1.75	1530729798.7	37.468872	-122.122411	0.00	90.00	200	57	768	327	11:43:26	3.670684e+06
ICAO: a8b0bf (0)	Flight ID: N65912	07/04/18 11:43:27	1.76	1.76	1530729807.2	37.468686	-122.121993	0.00	90.00	350	67	640	336	11:43:35	3.068335e+06
ICAO: a8b0bf (1)	Flight ID: N65912	07/04/18 17:05:08	0.51	0.57	1530749108.7	37.457273	-122.140458	0.49	90.01	1347	125	-468	122	17:05:11	3.866184e+07
ICAO: a8b0bf (1)	Flight ID: N65912	07/04/18 17:07:09	1.53	1.54	1530749229.3	37.458457	-122.118483	0.05	90.00	204	190	89	313	17:07:16	1.820747e+06
ICAO: a8b0bf (1)	Flight ID: N65912	07/04/18 17:07:31	1.76	1.76	1530749251.6	37.473295	-122.129815	-7.40	19.27	400	317	576	255	17:07:39	6.457839e+05
ICAO: a8b0bf (1)	Flight ID: N65912	07/04/18 17:08:03	2.09	2.09	1530749283.3	37.4793	-122.132203	-8.28	66.85	650	187	1106	271	17:08:13	5.251729e+05
ICAO: a8b0bf (1)	Flight ID: N65912	07/04/18 17:08:59	2.43	2.43	1530749339.1	37.4739	-122.111485	-0.21	86.58	775	54	155	127	17:09:10	8.809815e+05
ICAO: a8b0bf (2)	Flight ID: N65912	07/04/18 17:45:22	0.63	0.68	1530751522.3	37.454301	-122.134174	-0.41	65.94	1375	119	102	175	17:45:25	2.822584e+07
ICAO: a8b0bf (3)	Flight ID: Other	07/04/18 19:01:23	2.08	2.08	1530756083.0	37.454022	-122.107007	0.00	90.00	25	68	-576	330	19:01:32	1.483363e+06
ICAO: ~2b0500 (0)	Flight ID: Other	07/04/18 11:45:42	2.56	2.56	1530729942.6	37.481494	-122.118744	0.35	90.00	779	93	185	98	11:45:54	3.889297e+05
ICAO: ~2b0500 (0)	Flight ID: Other	07/04/18 11:46:09	2.60	2.61	1530729969.5	37.474272	-122.107633	-0.39	87.48	787	97	0	143	11:46:21	3.394922e+05
ICAO: a9dce9 (0)	Flight ID: UAL1957	07/04/18 11:49:22	1.43	1.53	1530730162.2	37.451046	-122.118699	0.08	90.01	2882	193	-858	351	11:49:29	1.829580e+06
ICAO: ~2b0013 (0)	Flight ID: Other	07/04/18 11:47:34	1.95	2.02	1530730054.7	37.447505	-122.109395	-0.98	68.83	2900	195	0	278	11:47:44	5.852201e+05
ICAO: a1cd4e (0)	Flight ID: CPZ6081	07/04/18 11:55:51	2.65	2.80	1530730551.5	37.435684	-122.100239	-0.02	89.78	4800	198	-1732	25	11:56:04	1.111230e+05
ICAO: a1cd4e (0)	Flight ID: CPZ6081	07/04/18 11:56:33	2.76	2.85	1530730593.6	37.471194	-122.10154	0.29	90.00	3900	195	-337	330	11:56:47	1.009967e+05
ICAO: ~2b0a3c (0)	Flight ID: Other	07/04/18 11:49:18	1.67	1.67	1530730158.7	37.466824	-122.122113	0.00	90.00	75	52	640	309	11:49:26	4.902836e+06
ICAO: ~2b0a3c (0)	Flight ID: Other	07/04/18 11:53:17	1.82	1.82	1530730397.4	37.456862	-122.11238	0.00	90.00	25	85	-832	321	11:53:25	2.096101e+06
ICAO: ~2b03c1 (0)	Flight ID: Other	07/04/18 11:57:22	0.24	1.05	1530730642.8	37.450506	-122.140347	-0.27	82.77	5409	198	-1453	36	11:57:27	5.857814e+06
ICAO: ~2b03c1 (0)	Flight ID: Other	07/04/18 11:59:01	2.12	2.25	1530730741.6	37.470501	-122.115246	-0.55	82.91	3975	194	0	330	11:59:12	3.642849e+05
ICAO: ~2b03c1 (1)	Flight ID: Other	07/04/18 20:06:35	2.76	2.92	1530759995.7	37.480953	-122.111801	-0.24	87.06	5102	210	-1250	346	20:06:49	8.137321e+04
ICAO: a0dab2 (0)	Flight ID: SKW5967	07/04/18 12:02:54	2.31	2.50	1530730974.8	37.437379	-122.106187	0.31	90.01	5187	201	-1132	26	12:03:06	2.029597e+05
ICAO: a0dab2 (2)	Flight ID: SKW5383	07/04/18 16:03:32	0.32	0.97	1530745412.4	37.455093	-122.146814	-0.37	74.95	4850	236	-974	343	16:03:36	6.058927e+06
ICAO: ~2b025a (0)	Flight ID: Other	07/04/18 11:56:40	1.86	1.86	1530730600.1	37.46184	-122.113928	0.28	89.99	260	70	-304	331	11:56:48	2.368053e+06
ICAO: ~2b025a (0)	Flight ID: Other	07/04/18 11:58:00	1.72	1.72	1530730680.2	37.463146	-122.117575	0.00	90.00	100	115	-1216	153	11:58:08	1.965216e+06
ICAO: ~2b025a (0)	Flight ID: Other	07/04/18 12:00:40	3.11	3.11	1530730840.5	37.469635	-122.093317	0.23	90.00	777	93	0	150	12:00:55	1.262873e+05
ICAO: ~2b0ab9 (0)	Flight ID: Other	07/04/18 11:54:29	2.78	2.78	1530730469.1	37.470455	-122.100498	-0.20	88.37	700	97	-385	152	11:54:42	2.346662e+05
ICAO: a026d8 (0)	Flight ID: N109HF	07/04/18 11:59:11	4.59	4.59	1530730751.9	37.465148	-122.063061	-0.10	89.48	900	144	6	167	11:59:33	4.462097e+03
ICAO: adc537 (0)	Flight ID: Other	07/04/18 11:56:55	4.76	4.89	1530730615.4	37.384799	-122.169879	-0.14	88.87	5925	196	-757	116	11:57:18	1.851148e+03
ICAO: adc537 (0)	Flight ID: Other	07/04/18 11:58:52	2.43	2.54	1530730732.8	37.454208	-122.100618	-0.24	84.06	3950	186	-1482	9	11:59:04	2.023152e+05
ICAO: adc537 (0)	Flight ID: Other	07/04/18 11:59:19	2.70	2.79	1530730759.6	37.480417	-122.112679	-1.63	71.08	3725	197	-488	352	11:59:32	1.142988e+05
ICAO: ~2b05ea (0)	Flight ID: Other	07/04/18 11:59:09	2.77	2.78	1530730749.6	37.477019	-122.106529	-0.27	88.16	675	94	0	142	11:59:22	2.470094e+05
ICAO: ~2b05ea (0)	Flight ID: Other	07/04/18 12:00:53	1.75	1.75	1530730853.2	37.46715	-122.120501	-0.37	77.60	300	74	-522	325	12:01:01	2.855846e+06
ICAO: ~2b05ea (0)	Flight ID: Other	07/04/18 12:02:31	2.43	2.43	1530730951.0	37.457833	-122.101334	-0.05	89.59	457	74	-272	228	12:02:42	6.433932e+05
ICAO: ~2b05ea (0)	Flight ID: Other	07/04/18 12:03:05	2.08	2.08	1530730985.2	37.451927	-122.106827	0.00	90.00	400	59	0	258	12:03:14	1.708818e+06
ICAO: ~2b05ea (0)	Flight ID: Other	07/04/18 12:09:13	1.79	1.79	1530731353.0	37.467941	-122.120403	-0.24	88.52	601	68	442	309	12:09:21	2.822252e+06
ICAO: ~2b05ea (0)	Flight ID: Other	07/04/18 12:11:34	2.90	2.90	1530731494.5	37.479076	-122.105769	0.21	90.00	919	67	0	126	12:11:48	2.681882e+05
ICAO: aa6fa4 (0)	Flight ID: Other	07/04/18 12:06:39	4.73	4.75	1530731199.1	37.430485	-122.062314	0.20	90.00	2330	210	-897	5	12:07:01	2.249297e+03
ICAO: ~2b050e (0)	Flight ID: Other	07/04/18 12:06:30	4.81	4.83	1530731190.4	37.429871	-122.061086	0.00	90.00	2625	214	-1792	21	12:06:53	1.885542e+03
ICAO: ~2b00c1 (0)	Flight ID: Other	07/04/18 12:00:41	3.04	3.04	1530730841.2	37.478881	-122.10211	-0.74	87.14	900	94	0	154	12:00:55	1.420286e+05
ICAO: ~2b0900 (0)	Flight ID: Other	07/04/18 12:01:50	3.04	3.05	1530730910.4	37.476576	-122.099779	0.16	90.00	796	89	0	150	12:02:04	1.491251e+05
ICAO: a770b1 (0)	Flight ID: Other	07/04/18 12:08:29	4.18	4.20	1530731309.6	37.42218	-122.077511	-9.98	16.01	1950	224	-680	272	12:08:49	6.127145e+03
ICAO: ~2b054a (0)	Flight ID: Other	07/04/18 12:11:13	3.12	3.12	1530731473.2	37.475948	-122.097491	-0.44	87.70	746	97	0	198	12:11:27	1.174018e+05
ICAO: ~2b0b16 (0)	Flight ID: Other	07/04/18 12:10:48	2.95	2.96	1530731448.2	37.474782	-122.1002	0.12	90.00	796	87	-9	146	12:11:02	1.838832e+05
ICAO: ~2b0973 (0)	Flight ID: Other	07/04/18 12:09:51	2.82	2.83	1530731391.4	37.474226	-122.102588	0.00	90.00	750	83	0	147	12:10:04	2.513460e+05
ICAO: ~2b0973 (0)	Flight ID: Other	07/04/18 12:12:00	2.01	2.01	1530731520.6	37.453044	-122.108141	0.00	90.00	175	71	0	326	12:12:10	1.649046e+06
ICAO: ~2b0aa8 (0)	Flight ID: Other	07/04/18 12:10:14	1.91	1.91	1530731414.3	37.456396	-122.110708	0.00	90.00	125	74	-704	297	12:10:23	2.002091e+06
ICAO: 39bd23 (0)	Flight ID: AFR084	07/04/18 12:24:05	0.14	0.74	1530732246.0	37.45221	-122.146351	0.41	90.02	3872	220	-1313	32	12:24:09	1.256317e+07
ICAO: ~2b0413 (0)	Flight ID: Other	07/04/18 12:18:41	2.95	2.95	1530731921.2	37.457839	-122.091662	0.00	90.00	800	83	0	140	12:18:55	1.937640e+05
ICAO: ~2b0413 (0)	Flight ID: Other	07/04/18 12:20:22	2.55	2.55	1530732022.9	37.444199	-122.098946	0.00	90.00	500	66	-384	336	12:20:34	5.593745e+05
ICAO: ~2b0f6d (0)	Flight ID: Other	07/04/18 12:20:03	2.69	2.69	1530732003.3	37.476543	-122.108124	0.24	90.00	800	86	0	158	12:20:15	3.207540e+05
ICAO: ~2b0cff (0)	Flight ID: Other	07/04/18 12:20:10	1.97	1.98	1530732010.2	37.472829	-122.121934	0.00	90.00	600	73	1024	346	12:20:19	1.735973e+06
